version,mode,dataset_ratio,npp_lambda_2d,npp_lambda_1d,bbox_mask_weight,diff_alpha,diff_beta,npp_fpn_sources,data_yaml,project_dir,run_name,fitness,mAP50,mAP50-95,precision,recall,status,save_dir
v10_diff,diff_only,10,0.0,0.0,0.3,0.2,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta1.5_mask0.3_fpn16_19_22,0.01362,0.05612,0.01362,0.22756,0.06432,success,runs/detect_10/train_diff_alpha0.2_beta1.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.2,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta2.0_mask0.3_fpn16_19_22,0.35085,0.71344,0.35085,0.67628,0.64475,success,runs/detect_25/train_diff_alpha0.2_beta2.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.2,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta2.0_mask0.3_fpn16_19_22,0.00079,0.00493,0.00079,0.00442,0.04545,success,runs/detect_10/train_diff_alpha0.2_beta2.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.3,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta0.0_mask0.3_fpn16_19_22,0.52294,0.83767,0.52294,0.78367,0.83259,success,runs/detect_25/train_diff_alpha0.3_beta0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.3,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta0.0_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_diff_alpha0.3_beta0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.3,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta0.5_mask0.3_fpn16_19_22,0.41635,0.72709,0.41635,0.71428,0.68825,success,runs/detect_25/train_diff_alpha0.3_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.3,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta0.5_mask0.3_fpn16_19_22,1e-05,3e-05,1e-05,6e-05,0.01887,success,runs/detect_10/train_diff_alpha0.3_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.3,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta1.0_mask0.3_fpn16_19_22,0.54096,0.85411,0.54096,0.81915,0.81081,success,runs/detect_25/train_diff_alpha0.3_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.3,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta1.0_mask0.3_fpn16_19_22,2e-05,6e-05,2e-05,0.50017,0.00943,success,runs/detect_10/train_diff_alpha0.3_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.3,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta1.5_mask0.3_fpn16_19_22,0.51519,0.80047,0.51519,0.68962,0.79844,success,runs/detect_25/train_diff_alpha0.3_beta1.5_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.3,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta1.5_mask0.3_fpn16_19_22,0.01362,0.05612,0.01362,0.22756,0.06432,success,runs/detect_10/train_diff_alpha0.3_beta1.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.3,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta2.0_mask0.3_fpn16_19_22,0.45096,0.76725,0.45096,0.75879,0.70712,success,runs/detect_25/train_diff_alpha0.3_beta2.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.3,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta2.0_mask0.3_fpn16_19_22,0.00016,0.00059,0.00016,0.00075,0.2916,success,runs/detect_10/train_diff_alpha0.3_beta2.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.5,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta0.0_mask0.3_fpn16_19_22,0.47484,0.8149,0.47484,0.84787,0.71104,success,runs/detect_25/train_diff_alpha0.5_beta0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.5,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta0.0_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_diff_alpha0.5_beta0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.5,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta0.5_mask0.3_fpn16_19_22,0.41894,0.73806,0.41894,0.62849,0.69574,success,runs/detect_25/train_diff_alpha0.5_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.5,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta0.5_mask0.3_fpn16_19_22,2e-05,6e-05,2e-05,0.00011,0.0283,success,runs/detect_10/train_diff_alpha0.5_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.5,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta1.0_mask0.3_fpn16_19_22,0.47944,0.81034,0.47944,0.76427,0.74485,success,runs/detect_25/train_diff_alpha0.5_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.5,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta1.0_mask0.3_fpn16_19_22,2e-05,6e-05,2e-05,0.50017,0.00943,success,runs/detect_10/train_diff_alpha0.5_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.5,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta1.5_mask0.3_fpn16_19_22,0.46712,0.78156,0.46712,0.71052,0.68793,success,runs/detect_25/train_diff_alpha0.5_beta1.5_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.5,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta1.5_mask0.3_fpn16_19_22,0.00079,0.00252,0.00079,0.00253,0.36149,success,runs/detect_10/train_diff_alpha0.5_beta1.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.5,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta2.0_mask0.3_fpn16_19_22,0.48053,0.75211,0.48053,0.74035,0.68611,success,runs/detect_25/train_diff_alpha0.5_beta2.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.5,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta2.0_mask0.3_fpn16_19_22,0.00015,0.00059,0.00015,0.00077,0.2916,success,runs/detect_10/train_diff_alpha0.5_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.0,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.0,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.0,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta0.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.0_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.0,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta0.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.0_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.0,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta1.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.0_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.0,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta1.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.0_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.0,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta1.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.0_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.0,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta1.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.0_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.0,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta2.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.0_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.0,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta2.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.0_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.1,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta0.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.1_beta0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.1,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta0.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.1_beta0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.1,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta0.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.1_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.1,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta0.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.1_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.1,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta1.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.1_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.1,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta1.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.1_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.1,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta1.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.1_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.1,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta1.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.1_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.1,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta2.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.1_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.1,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta2.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.1_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.2,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta0.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.2_beta0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.2,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta0.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.2_beta0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.2,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta0.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.2_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.2,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta0.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.2_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.2,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta1.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.2_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.2,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta1.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.2_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.2,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta1.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.2_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.2,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta1.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.2_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.2,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta2.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.2_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.2,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta2.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.2_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.3,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta0.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.3_beta0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.3,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta0.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.3_beta0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.3,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta0.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.3_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.3,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta0.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.3_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.3,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta1.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.3_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.3,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta1.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.3_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.3,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta1.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.3_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.3,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta1.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.3_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.3,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta2.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.3_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.3,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta2.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.3_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.5,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta0.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.5_beta0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.5,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta0.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.5_beta0.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.5,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta0.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.5_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.5,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta0.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.5_beta0.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.5,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta1.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.5_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.5,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta1.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.5_beta1.0_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.5,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta1.5_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.5_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.5,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta1.5_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.5_beta1.5_mask0.3_fpn16_19_22
v11_diff,diff_only,25,0.0,0.0,0.3,0.5,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta2.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_diff_alpha0.5_beta2.0_mask0.3_fpn16_19_22
v11_diff,diff_only,10,0.0,0.0,0.3,0.5,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta2.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_diff_alpha0.5_beta2.0_mask0.3_fpn16_19_22
